Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred
Mon Aug 12 19:37:05 +0000 2024,1823081291790885135,newshub.gr,Η Ακρόπολη τυλιγμένη στους καπνούς από τη μεγάλη φωτιά σε δημοσίευμα του CNNi https://t.co/indqYVVajI 👈 κλικ εδώ #newshubgr #crete #ellada #ενημέρωση #νέα https://t.co/fGytiuzSPo,0,0,,,,Η Ακρόπολη τυλιγμένη στους καπνούς από τη μεγάλη φωτιά σε δημοσίευμα του CNNi κλικ εδώ #newshubgr #crete #ellada #ενημέρωση #νέα,η ακροπολη τυλιγμενη στους καπνους απο τη μεγαλη φωτια σε δημοσιευμα του cnni κλικ εδω #newshubgr #crete #ellada #ενημερωση #νεα,ακροπολη τυλιγμενος καπνος μεγαλος φωτια δημοσιευμα cnni κλικ newshubgr crete ellada ενημερωση νεος,0.087,0,0,0
Mon Aug 12 19:37:04 +0000 2024,1823081287587959154,𝖕𝖗𝖔𝖙𝖆𝖌𝖔𝖓𝖎𝖘𝖙𝖗𝖎𝖆 👾,"Όλοι οι Έλληνες προσευχόμαστε απόψε να τα καταφέρουν οι ήρωες μας και να σβήσουν τις φωτιές, εκτός από ένα είκοσι τα εκατό ψεκασμένους Βελοζαίους που σαν τα όρνια περιμένουν τα χειρότερα…  #φωτιά #πυρκαγιά",2,0,,,,"Όλοι οι Έλληνες προσευχόμαστε απόψε να τα καταφέρουν οι ήρωες μας και να σβήσουν τις φωτιές, εκτός από ένα είκοσι τα εκατό ψεκασμένους Βελοζαίους που σαν τα όρνια περιμένουν τα χειρότερα… #φωτιά #πυρκαγιά","ολοι οι ελληνες προσευχομαστε αποψε να τα καταφερουν οι ηρωες μας και να σβησουν τις φωτιες, εκτος απο ενα εικοσι τα εκατο ψεκασμενους βελοζαιους που σαν τα ορνια περιμενουν τα χειροτερα… #φωτια #πυρκαγια",ελληνας προσευχομαστε καταφερουν ηρωες σβω φωτια εικοσι εκατο ψεκασμενος βελοζαιους ορνιος περιμενω χειροτερα φωτια πυρκαγια,0.005,0,0,0
Mon Aug 12 19:36:34 +0000 2024,1823081160051658842,M.P,"@NIKSOTIROPOYLOS Κάθε φορά που δεν μπορούν να σβήσουν μια φωτιά ανακαλύπτουν νέες λέξεις.Χαοτικές κυλινδρώσεις ,θερμική καμινάδα,πυροστρόβιλος κτλ.",0,0,,,,"Κάθε φορά που δεν μπορούν να σβήσουν μια φωτιά ανακαλύπτουν νέες λέξεις.Χαοτικές κυλινδρώσεις ,θερμική καμινάδα,πυροστρόβιλος κτλ.","καθε φορα που δεν μπορουν να σβησουν μια φωτια ανακαλυπτουν νεες λεξεις.χαοτικες κυλινδρωσεις ,θερμικη καμιναδα,πυροστροβιλος κτλ.",φορα σβηνω φωτια ανακαλυπτω νεος λεξη χαοτικος κυλινδρωσεις θερμικος καμιναδα πυροστροβιλος κτλ,0.005,0,0,0
Mon Aug 12 19:36:25 +0000 2024,1823081124119417155,enikos.gr,"Τεντόγλου – Καραλής για τη φωτιά στην Αττική: «Είμαστε αρκετά στεναχωρημένοι, ελπίζουμε όλα να πάνε καλά» – Βίντεο https://t.co/RmWlrCi6lq",8,3,,,,"Τεντόγλου – Καραλής για τη φωτιά στην Αττική: «Είμαστε αρκετά στεναχωρημένοι, ελπίζουμε όλα να πάνε καλά» – Βίντεο","τεντογλου – καραλης για τη φωτια στην αττικη: «ειμαστε αρκετα στεναχωρημενοι, ελπιζουμε ολα να πανε καλα» – βιντεο",τεντογλου καραλης φωτια αττικος στεναχωρημενος ελπιζω πανε βιντεο,0.02,0,0,0
Mon Aug 12 19:36:18 +0000 2024,1823081091411960207,ΕΦΗΜΕΡΙΔΑ ΜΑΚΕΔΟΝΙΑ,Κατηγορίας... «megafire» η πυρκαγιά στη βορειοανατολική Αττική https://t.co/9njfDUU9lK https://t.co/m9kO7MUNem,0,0,,,,Κατηγορίας... «megafire» η πυρκαγιά στη βορειοανατολική Αττική,κατηγοριας... «megafire» η πυρκαγια στη βορειοανατολικη αττικη,κατηγοριας megafire πυρκαγια βορειοανατολικος αττικος,0.975,1,0,0
Mon Aug 12 19:36:14 +0000 2024,1823081074638966991,vaggrou,"@ganavalo Βρε μαλάκα, ο Μητσοτάκης βάζει τις φωτιές ή πυροσβέστης είναι να τις σβήνει; Η φωτιά άναψε στις 12.00 και το πρώτο μέσο κατάσβεσης (ελικόπτερο) ήταν στις 12.06,  το ότι εξαπλώθηκε και ταυτόχρονα κάποιοι ""άρρωστοι"" δημιουργούν νέα μέτωπα ο Μητσοτάκης φταίει;",0,0,,,,"Βρε μαλάκα, ο Μητσοτάκης βάζει τις φωτιές ή πυροσβέστης είναι να τις σβήνει; Η φωτιά άναψε στις 12.00 και το πρώτο μέσο κατάσβεσης (ελικόπτερο) ήταν στις 12.06, το ότι εξαπλώθηκε και ταυτόχρονα κάποιοι ""άρρωστοι"" δημιουργούν νέα μέτωπα ο Μητσοτάκης φταίει;","βρε μαλακα, ο μητσοτακης βαζει τις φωτιες η πυροσβεστης ειναι να τις σβηνει; η φωτια αναψε στις 12.00 και το πρωτο μεσο κατασβεσης (ελικοπτερο) ηταν στις 12.06, το οτι εξαπλωθηκε και ταυτοχρονα καποιοι ""αρρωστοι"" δημιουργουν νεα μετωπα ο μητσοτακης φταιει;",βρε μαλακα μητσοτακης βαζω φωτια η πυροσβεστης σβηνω φωτια αναψε μεσος κατασβεση ελικοπτερο εξαπλωθηκε ταυτοχρονα αρρωστος δημιουργω νεος μετωπα μητσοτακης φταιει,0.007,0,0,0
Mon Aug 12 19:36:11 +0000 2024,1823081065231401102,ΓΑΚΗΣ ΙΩΑΝΝΗΣ,@NikosS_nt Χαχαχα ανέκδοτα γράφεις  και μην τα γράφεις ενώ η φωτιά καεί ακομα,0,0,,,,Χαχαχα ανέκδοτα γράφεις και μην τα γράφεις ενώ η φωτιά καεί ακομα,χαχαχα ανεκδοτα γραφεις και μην τα γραφεις ενω η φωτια καει ακομα,χαχαχα ανεκδοτο γραφεις γραφεις φωτια καει ακομα,0.012,0,0,0
Mon Aug 12 19:36:09 +0000 2024,1823081054665666858,Patroll 🇬🇷,"Όσο απίστευτο και να φαίνεται, η πυρκαγιά έφτασε αυτό το μέγεθος επειδή έχουμε πολλούς αλλοδαπούς.",10,0,,,,"Όσο απίστευτο και να φαίνεται, η πυρκαγιά έφτασε αυτό το μέγεθος επειδή έχουμε πολλούς αλλοδαπούς.","οσο απιστευτο και να φαινεται, η πυρκαγια εφτασε αυτο το μεγεθος επειδη εχουμε πολλους αλλοδαπους.",απιστευτος φαινομαι πυρκαγια φτανω μεγεθος αλλοδαπος,0.006,0,0,0
Mon Aug 12 19:36:07 +0000 2024,1823081046579286440,Βαγγέλης Κ. 👀;,Εν τω μεταξύ η φωτιά στο παρθένο δάσος στον Όρβηλο καίει ακόμη για 26η μέρα με Κικίλια και Κούλη. Μα τι επιμονή.,12,10,,,,Εν τω μεταξύ η φωτιά στο παρθένο δάσος στον Όρβηλο καίει ακόμη για 26η μέρα με Κικίλια και Κούλη. Μα τι επιμονή.,εν τω μεταξυ η φωτια στο παρθενο δασος στον ορβηλο καιει ακομη για 26η μερα με κικιλια και κουλη. μα τι επιμονη.,τω φωτια παρθενο δασος ορβηλο καιω ος μερα κικιλια κουλη επιμονη,0.835,1,1,0
Mon Aug 12 19:36:01 +0000 2024,1823081023116063172,Harry (he/him),"Να φανταστώ δεν υπάρχουν κυβερνητικές ευθύνες, για ακόμα μια φορά. #φωτιά",2,0,,,,"Να φανταστώ δεν υπάρχουν κυβερνητικές ευθύνες, για ακόμα μια φορά. #φωτιά","να φανταστω δεν υπαρχουν κυβερνητικες ευθυνες, για ακομα μια φορα. #φωτια",φανταστω υπαρχω κυβερνητικος ευθυνη φορα φωτια,0.005,0,0,0
Mon Aug 12 19:35:53 +0000 2024,1823080987456155761,Evan,Ακόμα εκεί έχεις μείνει ρε παππού; Πάρε επικαιροποιημένο 12/7/2024 Πήραν φωτιά και οι έρημοι και η Γροιλανδία κι οι ωκεανοί ! #ΝΔ  #ΠΑΣΟΚ                      μαζέψτε τους 🤡σας #συριζα  #κκε https://t.co/6z9gSBwwdj,2,0,,,,Ακόμα εκεί έχεις μείνει ρε παππού; Πάρε επικαιροποιημένο 12/7/2024 Πήραν φωτιά και οι έρημοι και η Γροιλανδία κι οι ωκεανοί ! #ΝΔ #ΠΑΣΟΚ μαζέψτε τους σας #συριζα #κκε,ακομα εκει εχεις μεινει ρε παππου; παρε επικαιροποιημενο 12/7/2024 πηραν φωτια και οι ερημοι και η γροιλανδια κι οι ωκεανοι ! #νδ #πασοκ μαζεψτε τους σας #συριζα #κκε,μενω ρε παππου παρε επικαιροποιημενος πηραν φωτια ερημος γροιλανδια και ωκεανος νδ πασοκ μαζεψτε συριζα κκε,0.008,0,0,0
Mon Aug 12 19:35:52 +0000 2024,1823080982205116644,spyros,"@myrtozax 3,5 εκατ καμμένα στρέμματα σε δύο χρόνια κ συνεχίζει φετος Σέρρες καίγεται 1 μήνα τώρα, όρος Φαλακρό 20 ημερες τίποτα σοβαρό  τα χάπια με τη ρεγουλα....",7,0,,,,"3,5 εκατ καμμένα στρέμματα σε δύο χρόνια κ συνεχίζει φετος Σέρρες καίγεται 1 μήνα τώρα, όρος Φαλακρό 20 ημερες τίποτα σοβαρό τα χάπια με τη ρεγουλα...","3,5 εκατ καμμενα στρεμματα σε δυο χρονια κ συνεχιζει φετος σερρες καιγεται 1 μηνα τωρα, ορος φαλακρο 20 ημερες τιποτα σοβαρο τα χαπια με τη ρεγουλα...",εκατ καμμενος στρεμματο δυο χρονος κ συνεχιζω φετος σερρες καιγω μηνας ορος φαλακρο ημερος σοβαρος χαπιο ρεγουλα,0.013,0,0,0
Mon Aug 12 19:35:45 +0000 2024,1823080953318961280,Ysterografa,Μια απέραντη μαυρίλα (στην ψυχή μας) πάνω από τη χώρα #Ysterografa #Υστερογραφα #Πυρκαγια #Πυρκαγιες #φωτια #φωτιες #Πεντελη #Χαλανδρι #Βριλησσια #Πατημα_Χαλανδριου #Βαρναβας #Μαραθωνας #Γραμματικό #Διονυσος #Διώνη #πυροσβέστες #Πυροσβεστική  https://t.co/xPqj4CauYQ,4,1,,,,Μια απέραντη μαυρίλα (στην ψυχή μας) πάνω από τη χώρα #Ysterografa #Υστερογραφα #Πυρκαγια #Πυρκαγιες #φωτια #φωτιες #Πεντελη #Χαλανδρι #Βριλησσια #Πατημα_Χαλανδριου #Βαρναβας #Μαραθωνας #Γραμματικό #Διονυσος #Διώνη #πυροσβέστες #Πυροσβεστική,μια απεραντη μαυριλα (στην ψυχη μας) πανω απο τη χωρα #ysterografa #υστερογραφα #πυρκαγια #πυρκαγιες #φωτια #φωτιες #πεντελη #χαλανδρι #βριλησσια #πατημα_χαλανδριου #βαρναβας #μαραθωνας #γραμματικο #διονυσος #διωνη #πυροσβεστες #πυροσβεστικη,απεραντη μαυριλα ψυχη χωρα ysterografa υστερογραφα πυρκαγια πυρκαγιες φωτια φωτια πεντελη χαλανδρι βριλησσια πατημα χαλανδριου βαρναβας μαραθωνας γραμματικο διονυσος διωνη πυροσβεστης πυροσβεστικος,0.015,0,0,0
Mon Aug 12 19:35:44 +0000 2024,1823080951980978542,SNAKE,Αυτός που έβαλε την φωτιά τωρα πίνει μπύρες στο καφενείο και βλέπει ειδήσεις... Είναι αυτός που έβαλε η αντιπολίτευση για να ριξει τον Μητσοτάκη.... Πάρτε το χαμπάρι δεν σας λογαριαζουν θέλουν να φάνε και αυτοί από το ψωμί που τρώει ο Μητσοτάκης. ΕΊΣΤΕ ΤΟ ΤΊΠΟΤΑ #ΠΥΡΚΑΓΙΑ #φωτια,1,0,,,,Αυτός που έβαλε την φωτιά τωρα πίνει μπύρες στο καφενείο και βλέπει ειδήσεις... Είναι αυτός που έβαλε η αντιπολίτευση για να ριξει τον Μητσοτάκη... Πάρτε το χαμπάρι δεν σας λογαριαζουν θέλουν να φάνε και αυτοί από το ψωμί που τρώει ο Μητσοτάκης. ΕΊΣΤΕ ΤΟ ΤΊΠΟΤΑ #ΠΥΡΚΑΓΙΑ #φωτια,αυτος που εβαλε την φωτια τωρα πινει μπυρες στο καφενειο και βλεπει ειδησεις... ειναι αυτος που εβαλε η αντιπολιτευση για να ριξει τον μητσοτακη... παρτε το χαμπαρι δεν σας λογαριαζουν θελουν να φανε και αυτοι απο το ψωμι που τρωει ο μητσοτακης. ειστε το τιποτα #πυρκαγια #φωτια,εβαλε φωτια τωρα πινω μπυρα καφενειο βλεπω ειδησεις εβαλε αντιπολιτευση ριξει μητσοτακης παρτε χαμπαρι λογαριαζω θελω φανε ψωμι τρωω μητσοτακης πυρκαγια φωτια,0.005,0,0,0
Mon Aug 12 19:35:34 +0000 2024,1823080908330766381,Dnews,Φωτιά στην Αττική: Παπάς στην μάχη με τις φλόγες στον Γέρακα #ΦΩΤΙΑ_ΤΩΡΑ #ΦΩΤΙΑ_ΑΤΤΙΚΗ https://t.co/ZSa7KXinps,1,0,,,,Φωτιά στην Αττική: Παπάς στην μάχη με τις φλόγες στον Γέρακα #ΦΩΤΙΑ_ΤΩΡΑ #ΦΩΤΙΑ_ΑΤΤΙΚΗ,φωτια στην αττικη: παπας στην μαχη με τις φλογες στον γερακα #φωτια_τωρα #φωτια_αττικη,φωτια αττικος παπας μαχη φλογα γερακας φωτια τωρα φωτια αττικη,0.766,1,0,0
Mon Aug 12 19:35:33 +0000 2024,1823080905159925900,Dnews,Διεθνή ΜΜΕ για φωτιά: «Η Αττική φλέγεται - Είναι δύσκολο να αναπνεύσεις» #ΦΩΤΙΑ_ΑΤΤΙΚΗ #ΦΩΤΙΑ_ΤΩΡΑ https://t.co/pxHBefv2rS,0,0,,,,Διεθνή ΜΜΕ για φωτιά: «Η Αττική φλέγεται - Είναι δύσκολο να αναπνεύσεις» #ΦΩΤΙΑ_ΑΤΤΙΚΗ #ΦΩΤΙΑ_ΤΩΡΑ,διεθνη μμε για φωτια: «η αττικη φλεγεται - ειναι δυσκολο να αναπνευσεις» #φωτια_αττικη #φωτια_τωρα,διεθνης μμε φωτια αττικος φλεγω δυσκολος αναπνευσεις φωτια αττικη φωτια τωρα,0.054,0,0,0
Mon Aug 12 19:35:19 +0000 2024,1823080845940330930,NewsIt,Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για το Μάτι https://t.co/sRoIIeXz9X,8,2,,,,Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για το Μάτι,φωτια στην αττικη: καηκε το σπιτι του 65χρονου που καταδικαστηκε για το ματι,φωτια αττικος καηκε σπιτι χρονος καταδικαζω ματι,0.438,1,0,1
Mon Aug 12 19:35:16 +0000 2024,1823080832791109877,Sotiris Charalampopoulos,"🇵🇸 Η Παλαιστίνη, η χώρα που το Ισραήλ θέλει να εξαφανίσει με τη σαφή υποστήριξη της κυβέρνησης του Κυριάκου Μητσοτάκη, προθυμοποιείται να μας στείλει βοήθεια για τις φωτιές. Αν σας ρωτήσουν τι σημαίνει «διεθνές ρεζιλίκι», δείξτε τους αυτό… 👇🏻   #πυρκαγιά | #φωτιά | #φωτιά_τώρα https://t.co/rprQWxHu03",74,16,,,,"Η Παλαιστίνη, η χώρα που το Ισραήλ θέλει να εξαφανίσει με τη σαφή υποστήριξη της κυβέρνησης του Κυριάκου Μητσοτάκη, προθυμοποιείται να μας στείλει βοήθεια για τις φωτιές. Αν σας ρωτήσουν τι σημαίνει «διεθνές ρεζιλίκι», δείξτε τους αυτό… #πυρκαγιά | #φωτιά | #φωτιά_τώρα","η παλαιστινη, η χωρα που το ισραηλ θελει να εξαφανισει με τη σαφη υποστηριξη της κυβερνησης του κυριακου μητσοτακη, προθυμοποιειται να μας στειλει βοηθεια για τις φωτιες. αν σας ρωτησουν τι σημαινει «διεθνες ρεζιλικι», δειξτε τους αυτο… #πυρκαγια | #φωτια | #φωτια_τωρα",παλαιστινη χωρα ισραηλ θελω εξαφανιζω σαφης υποστηριξη κυβερνηση κυριακου μητσοτακη προθυμοποιειται στειλει βοηθεια φωτια ρωτησουν σημαινω διεθνης ρεζιλικι δειξτε πυρκαγια φωτια φωτια τωρα,0.009,0,0,0
Mon Aug 12 19:35:05 +0000 2024,1823080788767756558,pitpitour,@AretiAthanasiu Μα αφού έχει προσλάβει τόσους αστυνομικούς...γιατί δεν πάνε να συλλάβουν τη φωτιά;;,0,0,,,,Μα αφού έχει προσλάβει τόσους αστυνομικούς...γιατί δεν πάνε να συλλάβουν τη φωτιά;,μα αφου εχει προσλαβει τοσους αστυνομικους...γιατι δεν πανε να συλλαβουν τη φωτια;,προσλαβει αστυνομικος πανε συλλαμβανω φωτια,0.005,0,0,0
Mon Aug 12 19:34:57 +0000 2024,1823080754198245641,κλαριναρισμένος κάφρος,@papas_spiros @AMLogotheti Εδώ ο κόσμος καίγεται και συζητάτε μαλακίες. Εγώ ξέρω οτι η Αττική ήταν απόλυτα προετοιμασμένη συμφωνα με τον Κικίλια. Είχαμε dronw καξ ο μηχανισμός ήταν πιο έτοιμος από ποτέ. Και κάηκαν περισσότερα σπίτια από ποτέ... Συνεχίστετη δουλειά σας.,0,0,,,,Εδώ ο κόσμος καίγεται και συζητάτε μαλακίες. Εγώ ξέρω οτι η Αττική ήταν απόλυτα προετοιμασμένη συμφωνα με τον Κικίλια. Είχαμε dronw καξ ο μηχανισμός ήταν πιο έτοιμος από ποτέ. Και κάηκαν περισσότερα σπίτια από ποτέ... Συνεχίστετη δουλειά σας.,εδω ο κοσμος καιγεται και συζητατε μαλακιες. εγω ξερω οτι η αττικη ηταν απολυτα προετοιμασμενη συμφωνα με τον κικιλια. ειχαμε dronw καξ ο μηχανισμος ηταν πιο ετοιμος απο ποτε. και καηκαν περισσοτερα σπιτια απο ποτε... συνεχιστετη δουλεια σας.,κοσμος καιγω συζητατε μαλακια ξερω οτι αττικος απολυτα προετοιμασμενη συμφωνα κικιλια dronw καξ μηχανισμος ετοιμος καηκαν πολυς σπιτι συνεχιστετη δουλεια,0.004,0,0,0
Mon Aug 12 19:34:54 +0000 2024,1823080742366347667,Friesian,Να βάλουμε την Λινού να κλάψει να σβήσει η φωτιά .,0,0,,,,Να βάλουμε την Λινού να κλάψει να σβήσει η φωτιά .,να βαλουμε την λινου να κλαψει να σβησει η φωτια .,βαλω λινος κλαπω σβησει φωτια,0.007,0,0,0
Mon Aug 12 19:34:50 +0000 2024,1823080722774552823,klemans zavitsanou,"Εξι χρόνια μετά τη φονική πυρκαγιά στο Μάτι, ο άνθρωπος στον οποίο αποδόθηκε το ξεκίνημα της πυρκαγιάς επειδή έβαζε φωτιά σε ξερόχορτα στην αυλή του σπιτιού του , έχασε το σπίτι του  σήμερα από τη φωτιά στο Νταού Πεντέλης. https://t.co/Gg7wsjCKey",4,1,,,,"Εξι χρόνια μετά τη φονική πυρκαγιά στο Μάτι, ο άνθρωπος στον οποίο αποδόθηκε το ξεκίνημα της πυρκαγιάς επειδή έβαζε φωτιά σε ξερόχορτα στην αυλή του σπιτιού του , έχασε το σπίτι του σήμερα από τη φωτιά στο Νταού Πεντέλης.","εξι χρονια μετα τη φονικη πυρκαγια στο ματι, ο ανθρωπος στον οποιο αποδοθηκε το ξεκινημα της πυρκαγιας επειδη εβαζε φωτια σε ξεροχορτα στην αυλη του σπιτιου του , εχασε το σπιτι του σημερα απο τη φωτια στο νταου πεντελης.",εξι χρονος φονικος πυρκαγια ματι ανθρωπος αποδοθηκε ξεκινημα πυρκαγιας εβαζε φωτια ξεροχορτα αυλη σπιτιου εχασε σπιτι σημερα φωτια νταου πεντελης,0.044,0,0,0
Mon Aug 12 19:34:39 +0000 2024,1823080676670726166,Mark,Δεν είναι και κανένας λοάτκι να τον κάνουν σημαία οι άπλυτοι σε κανενα πράιντ την ωρα που καίγεται η χώρα και να πνίγεται στην ακρίβεια.,0,0,,,,Δεν είναι και κανένας λοάτκι να τον κάνουν σημαία οι άπλυτοι σε κανενα πράιντ την ωρα που καίγεται η χώρα και να πνίγεται στην ακρίβεια.,δεν ειναι και κανενας λοατκι να τον κανουν σημαια οι απλυτοι σε κανενα πραιντ την ωρα που καιγεται η χωρα και να πνιγεται στην ακριβεια.,λοατκι κανω σημαια απλυτος κανενα πραιντ ωρα καιω χωρα πνιγω ακριβεια,0.004,0,0,0
Mon Aug 12 19:34:37 +0000 2024,1823080669549101234,Miss Congeniality,@AlloMou Έτρεμε η φωνή της μητέρα μου που ήρθε τόσο κοντά η φωτιά. Δεν έχει ρεύμα και νερό,1,0,,,,Έτρεμε η φωνή της μητέρα μου που ήρθε τόσο κοντά η φωτιά. Δεν έχει ρεύμα και νερό,ετρεμε η φωνη της μητερα μου που ηρθε τοσο κοντα η φωτια. δεν εχει ρευμα και νερο,ετρεμε φωνη μητερα ηρθε φωτια ρευμα νερο,0.015,0,0,0
Mon Aug 12 19:34:34 +0000 2024,1823080656257065384,Παρδαλόν ερίφιον,Εντοπίστηκε άγριο πτηνό που ξεκίνησε την φωτιά στον Βαρνάβα,5,0,,,,Εντοπίστηκε άγριο πτηνό που ξεκίνησε την φωτιά στον Βαρνάβα,εντοπιστηκε αγριο πτηνο που ξεκινησε την φωτια στον βαρναβα,εντοπιστηκε αγριος πτηνο ξεκινω φωτια βαρναβας,0.853,1,1,0
Mon Aug 12 19:34:32 +0000 2024,1823080649558995220,Breaking News,Φωτιά στην Αττική: Κάηκε το σπίτι του ανθρώπου που κατηγορήθηκε για την πυρκαγιά στο Μάτι https://t.co/GIL42J8ngC #Νεα,0,1,,,,Φωτιά στην Αττική: Κάηκε το σπίτι του ανθρώπου που κατηγορήθηκε για την πυρκαγιά στο Μάτι #Νεα,φωτια στην αττικη: καηκε το σπιτι του ανθρωπου που κατηγορηθηκε για την πυρκαγια στο ματι #νεα,φωτια αττικος καηκε σπιτι ανθρωπου κατηγορω πυρκαγια ματι νεα,0.524,1,0,1
Mon Aug 12 19:34:28 +0000 2024,1823080632005669257,AlwaysOnTour,"@kostasp1488 Καταφέρατε άχρηστα καθάρματα της δεξιάς μιας απλή αγροτική φωτιά, όχι αγροτοδασικη, αλλά απλή αγροτική να την χάσετε με τα βύσματα σας που ήταν εκεί κ να καίγεται η πρωτεύουσα...θέλει πολύ προσπάθεια αυτό",2,0,,,,"Καταφέρατε άχρηστα καθάρματα της δεξιάς μιας απλή αγροτική φωτιά, όχι αγροτοδασικη, αλλά απλή αγροτική να την χάσετε με τα βύσματα σας που ήταν εκεί κ να καίγεται η πρωτεύουσα...θέλει πολύ προσπάθεια αυτό","καταφερατε αχρηστα καθαρματα της δεξιας μιας απλη αγροτικη φωτια, οχι αγροτοδασικη, αλλα απλη αγροτικη να την χασετε με τα βυσματα σας που ηταν εκει κ να καιγεται η πρωτευουσα...θελει πολυ προσπαθεια αυτο",καταφερατε αχρηστος καθαρμα δεξιας απλος αγροτικος φωτια αγροτοδασικος απλος αγροτικος χασετε βυσματα κ καιω πρωτευουσα θελω προσπαθεια,0.006,0,0,0
Mon Aug 12 19:34:27 +0000 2024,1823080626825621787,ΣτονΣφυρίζω,Γιατί καίγεται πάλι η Πεντέλη: Η αναδάσωση - «άρπα κόλα» και το πόρισμα των Γάλλων το 2018 https://t.co/7gkyNYNQrV,2,0,,,,Γιατί καίγεται πάλι η Πεντέλη: Η αναδάσωση - «άρπα κόλα» και το πόρισμα των Γάλλων το 2018,γιατι καιγεται παλι η πεντελη: η αναδασωση - «αρπα κολα» και το πορισμα των γαλλων το 2018,καιω πεντελη αναδασωση αρπα κολα πορισμα γαλλος,0.01,0,0,0
Mon Aug 12 19:34:26 +0000 2024,1823080625336951235,Χάρακας,@pdiveris Και η θάλασσά σας καίγεται. Πρέπει να έχει ανεβάσει αισθητά τη θερμοκρασία της!😵‍💫,2,0,,,,Και η θάλασσά σας καίγεται. Πρέπει να έχει ανεβάσει αισθητά τη θερμοκρασία της!,και η θαλασσα σας καιγεται. πρεπει να εχει ανεβασει αισθητα τη θερμοκρασια της!,θαλασσας καιγω ανεβανω αισθητα θερμοκρασια,0.007,0,0,0
Mon Aug 12 19:34:20 +0000 2024,1823080596362449328,ΕΙΣΑΓΓΕΛΕΑΣ,@GregKafetzo @kapelas21 Δεν θέλουν να την σβήσουν γιατί αυτοί την βάλανε την φωτιά.,0,0,,,,Δεν θέλουν να την σβήσουν γιατί αυτοί την βάλανε την φωτιά.,δεν θελουν να την σβησουν γιατι αυτοι την βαλανε την φωτια.,θελω σβηζω βαλανε φωτια,0.005,0,0,0
Mon Aug 12 19:34:16 +0000 2024,1823080582189883531,Captain Hook 🇬🇷🇨🇾⚽🟡⚫,Δεύτερη σερί μέρα ο Αντ1 σταματάει την ενημέρωση ενω καίγεται όλη η Αττική για να βάλει Αλίκη Βουγιουκλάκη. Μιλάμε για μεγάλες λερες. #Φωτια #Πυρκαγια,4,0,,,,Δεύτερη σερί μέρα ο Αντ1 σταματάει την ενημέρωση ενω καίγεται όλη η Αττική για να βάλει Αλίκη Βουγιουκλάκη. Μιλάμε για μεγάλες λερες. #Φωτια #Πυρκαγια,δευτερη σερι μερα ο αντ1 σταματαει την ενημερωση ενω καιγεται ολη η αττικη για να βαλει αλικη βουγιουκλακη. μιλαμε για μεγαλες λερες. #φωτια #πυρκαγια,δευτερος σερι μερα αντ ς σταματαει ενημερωση ενω καιγω αττικη βαζω αλικη βουγιουκλακη μιλαμε μεγαλος λερες φωτια πυρκαγια,0.009,0,0,0
Mon Aug 12 19:34:15 +0000 2024,1823080577584771168,Mike M,"πήγε να βοηθήσει τον ""εκλεκτό"" δήμαρχο??? Στη φωτιά στο Χαλάνδρι ο Στέφανος Κασσελάκης: «Απίστευτο να συμβαίνει αυτό στην Αθήνα» https://t.co/lto5i8xgyS",0,0,,,,"πήγε να βοηθήσει τον ""εκλεκτό"" δήμαρχο? Στη φωτιά στο Χαλάνδρι ο Στέφανος Κασσελάκης: «Απίστευτο να συμβαίνει αυτό στην Αθήνα»","πηγε να βοηθησει τον ""εκλεκτο"" δημαρχο? στη φωτια στο χαλανδρι ο στεφανος κασσελακης: «απιστευτο να συμβαινει αυτο στην αθηνα»",πηγε βοηθω εκλεκτος δημαρχος φωτια χαλανδρι στεφανος κασσελακης απιστευτο συμβαινω αθηνα,0.01,0,0,0
Mon Aug 12 19:34:09 +0000 2024,1823080552196661386,KnuckleΗe@d,"@imitr3los @aprosarmostos_ @spiros_kyr Οι ειδικοί του θέματος έχουν πει αρκετές φορές ότι σε πυρκαγιές τέτοιας έκτασης, δεν υφίσταται ο όρος αντιπυρική ζώνη. Η φωτιά τις προσπερνάει.",2,0,,,,"Οι ειδικοί του θέματος έχουν πει αρκετές φορές ότι σε πυρκαγιές τέτοιας έκτασης, δεν υφίσταται ο όρος αντιπυρική ζώνη. Η φωτιά τις προσπερνάει.","οι ειδικοι του θεματος εχουν πει αρκετες φορες οτι σε πυρκαγιες τετοιας εκτασης, δεν υφισταται ο ορος αντιπυρικη ζωνη. η φωτια τις προσπερναει.",ειδικοι θεμα λεγω φορα πυρκαγιες εκταση υφισταμαι ορος αντιπυρικος ζωνη φωτια προσπερνω,0.007,0,0,0
